year,state_abbreviation,stage,special,candidate_name,party_detailed,party_simplified,writein,total_votes,votes,percent_votes,won
1980,NV,gen,0,PAUL LAXALT,REPUBLICAN,REPUBLICAN,0,243273,144224,59.28483637723873,1
1980,NH,gen,0,JOHN A. DURKIN,DEMOCRAT,DEMOCRAT,0,375060,179455,47.84701114488348,0
1980,NH,gen,0,WARREN RUDMAN,REPUBLICAN,REPUBLICAN,0,375060,195559,52.14072415080254,1
1980,NY,gen,0,ALFONSE M. D'AMATO,CONSERVATIVE,OTHER,0,6014914,275100,4.573631476692768,0
1980,NY,gen,0,ALFONSE M. D'AMATO,REPUBLICAN,REPUBLICAN,0,6014914,2272082,37.77413941412961,0
1980,NY,gen,0,ALFONSE M. D'AMATO,RIGHT TO LIFE,OTHER,0,6014914,152470,2.5348658351557476,0
1980,NY,gen,0,ELIZABETH HOLTZMAN,DEMOCRAT,DEMOCRAT,0,6014914,2618661,43.536133683706865,1
1980,NY,gen,0,JACOB K. JAVITS,LIBERAL,OTHER,0,6014914,664544,11.048271014348668,0
1980,NY,gen,0,RICHARD SAVADEL,FREE LIBERTARIAN,OTHER,0,6014914,21465,0.3568629576416221,0
1980,NY,gen,0,THOMAS SOTO,WORKERS WORLD,OTHER,0,6014914,3643,0.060566119482340065,0
1980,NY,gen,0,VICTOR A. NIETO,SOCIALIST WORKERS,OTHER,0,6014914,2715,0.04513780246899623,0
1980,NY,gen,0,WILLIAM R. SCOTT,COMMUNIST,OTHER,0,6014914,4161,0.06917804643590915,0
1980,NC,gen,0,F. W. (RICK) PASOTTO,LIBERTARIAN,LIBERTARIAN,0,1797665,7602,0.4228819051380541,0
1980,NC,gen,0,JOHN P. EAST,REPUBLICAN,REPUBLICAN,0,1797665,898064,49.957250099434546,1
1980,NC,gen,0,REBECCA FINCH,SOCIALIST WORKERS,OTHER,0,1797665,4346,0.2417580583701635,0
1980,NC,gen,0,ROBERT MORGAN,DEMOCRAT,DEMOCRAT,0,1797665,887653,49.37810993705724,0
1980,OH,gen,0,JAMES E. BETTS,REPUBLICAN,REPUBLICAN,0,4027303,1137695,28.249550629788722,0
1980,OH,gen,0,JOHN E. POWERS,INDEPENDENT,OTHER,0,4027303,76412,1.8973491689103104,0
1980,OH,gen,0,JOHN GLENN,DEMOCRAT,DEMOCRAT,0,4027303,2770786,68.80003813966816,1
1980,OK,gen,0,ANDY COATS,DEMOCRAT,DEMOCRAT,0,1098294,478283,43.54781142389925,0
1980,OK,gen,0,CHARLES NESBITT,INDEPENDENT,OTHER,0,1098294,21179,1.9283543386379238,0
1980,OK,gen,0,DON NICKLES,REPUBLICAN,REPUBLICAN,0,1098294,587252,53.469471744359886,1
1980,OK,gen,0,PAUL E. TRENT,INDEPENDENT,OTHER,0,1098294,1823,0.1659846999073108,0
1980,OK,gen,0,ROBERT MURPHY,LIBERTARIAN,LIBERTARIAN,0,1098294,9757,0.8883777931956289,0
1980,OR,gen,0,BOB PACKWOOD,REPUBLICAN,REPUBLICAN,0,1140494,594290,52.108121568373,1
1980,OR,gen,0,TED KULONGOSKI,DEMOCRAT,DEMOCRAT,0,1140494,501963,44.01276990497101,0
1980,OR,gen,0,TONIE NATHAN,LIBERTARIAN,LIBERTARIAN,0,1140494,43686,3.8304454034830524,0
1980,PA,gen,0,ARLEN SPECTER,REPUBLICAN,REPUBLICAN,0,4418042,2230404,50.483992682731404,1
1980,PA,gen,0,DAVID K. WALTER,LIBERTARIAN,LIBERTARIAN,0,4418042,18595,0.42088780505029155,0
1980,PA,gen,0,FRANK KINCES,COMMUNIST,OTHER,0,4418042,3334,0.0754632934680114,0
1980,PA,gen,0,LEE FRISSELL,CITIZENS,OTHER,0,4418042,16089,0.364165845412968,0
1980,PA,gen,0,LINDA MOHRBACHER,SOCIALIST WORKERS,OTHER,0,4418042,27229,0.6163137426036239,0
1980,PA,gen,0,PETE FLAHERTY,DEMOCRAT,DEMOCRAT,0,4418042,2122391,48.03917663073371,0
1980,SC,gen,0,ERNEST FRITZ HOLLINGS,DEMOCRAT,DEMOCRAT,0,870500,612554,70.36806433084433,1
1980,SC,gen,0,MARSHALL MAYS,REPUBLICAN,REPUBLICAN,0,870500,257946,29.631935669155656,0
1980,SD,gen,0,GEORGE MCGOVERN,DEMOCRAT,DEMOCRAT,0,327478,129018,39.39745570694825,0
1980,SD,gen,0,JAMES ABDNOR,REPUBLICAN,REPUBLICAN,0,327478,190594,58.20055087670012,1
1980,SD,gen,0,WAYNE PETERSON,INDEPENDENT,OTHER,0,327478,7866,2.4019934163516328,0
1980,UT,gen,0,BRUCE BANGERTER,INDEPENDENT,OTHER,0,594298,3186,0.5360946865040771,0
1980,UT,gen,0,DAN BERMAN,DEMOCRAT,DEMOCRAT,0,594298,151454,25.484521233455272,0
1980,UT,gen,0,GEORGE M. BATCHELOR,AMERICAN,OTHER,0,594298,1983,0.33367098660941147,0
1980,UT,gen,0,JAKE GARN,REPUBLICAN,REPUBLICAN,0,594298,437675,73.64571309343124,1
1980,VT,gen,0,ANTHONY N. DORIA,INDEPENDENT,OTHER,0,209124,1776,0.8492569002123143,0
1980,VT,gen,0,EARL S. GARDINER,SOCIALIST,OTHER,0,209124,1629,0.778963677052849,0
1980,VT,gen,0,PATRICK J. LEAHY,DEMOCRAT,DEMOCRAT,0,209124,104176,49.81542051605746,1
1980,VT,gen,0,STEWART M. LEDBETTER,REPUBLICAN,REPUBLICAN,0,209124,101421,48.49802031330694,0
1980,WA,gen,0,SLADE GORTON,REPUBLICAN,REPUBLICAN,0,1728369,936317,54.173443286705556,1
1980,WA,gen,0,WARREN G. MAGNUSON,DEMOCRAT,DEMOCRAT,0,1728369,792052,45.826556713294444,0
1980,WI,gen,0,BERVIN J. LARSON,LIBERTARIAN,LIBERTARIAN,0,2204202,9679,0.43911583421120204,0
1980,WI,gen,0,GAYLORD A. NELSON,DEMOCRAT,DEMOCRAT,0,2204202,1065487,48.33889997377736,0
1980,WI,gen,0,JAMES P. WICKSTROM,AMERICAN INDEPENDENT,OTHER,0,2204202,16156,0.7329636757429673,0
1980,WI,gen,0,ROBERT W. KASTEN JR.,REPUBLICAN,REPUBLICAN,0,2204202,1106311,50.19099882860101,1
1980,WI,gen,0,SUSAN L. HAGEN,SOCIALIST WORKERS,OTHER,0,2204202,6502,0.2949820388512487,0
1982,AZ,gen,0,DENNIS DECONCINI,DEMOCRAT,DEMOCRAT,0,723885,411970,56.910973428099766,1
1982,AZ,gen,0,PETE DUNN,REPUBLICAN,REPUBLICAN,0,723885,291749,40.30322495976571,0
1982,AZ,gen,0,"RANDALL ""PETE BARDO"" CLAMONS",LIBERTARIAN,LIBERTARIAN,0,723885,20100,2.7766841418181065,0
1982,CA,gen,0,DAVID WALD,PEACE AND FREEDOM,OTHER,0,7805450,96388,1.2348807563945705,0
1982,CA,gen,0,"EDMUND G. BROWN, JR.",DEMOCRAT,DEMOCRAT,0,7805450,3494968,44.77599625902414,0
1982,CA,gen,0,JOSEPH FUHRIG,LIBERTARIAN,LIBERTARIAN,0,7805450,107720,1.3800613673779218,0
1982,CA,gen,0,PETE WILSON,REPUBLICAN,REPUBLICAN,0,7805450,4022565,51.53533748854967,1
1982,CA,gen,0,"THERESA ""TENA"" DIETRICH",AMERICAN INDEPENDENT,OTHER,0,7805450,83809,1.0737241286536972,0
1982,CT,gen,0,ANTHONY TOBY MOFFETT,DEMOCRAT,DEMOCRAT,0,1083508,499146,46.06758787198618,0
1982,CT,gen,0,JAMES A. LEWIS,LIBERTARIAN,LIBERTARIAN,0,1083508,8163,0.753386223267387,0
1982,CT,gen,0,"LOWELL P. WEICKER, JR.",REPUBLICAN,REPUBLICAN,0,1083508,545987,50.390675472631486,1
1982,CT,gen,0,"LUCIEN P. DIFAZIO, JR.",CONSERVATIVE,OTHER,0,1083508,30212,2.788350432114945,0
1982,DE,gen,0,CHARLES A. BAKER,AMERICAN,OTHER,0,190960,537,0.28121072475911185,0
1982,DE,gen,0,DAVID N. LEVINSON,DEMOCRAT,DEMOCRAT,0,190960,84413,44.20454545454545,0
1982,DE,gen,0,LAWRENCE D. SULLIVAN,LIBERTARIAN,LIBERTARIAN,0,190960,653,0.3419564306661081,0
1982,DE,gen,0,"WILLIAM V. ROTH, JR.",REPUBLICAN,REPUBLICAN,0,190960,105357,55.172287390029325,1
1982,FL,gen,0,LAWTON CHILES,DEMOCRAT,DEMOCRAT,0,2653419,1637667,61.719125400097006,1
1982,FL,gen,0,VAN B. POOLE,REPUBLICAN,REPUBLICAN,0,2653419,1015330,38.264970590773636,0
1982,HI,gen,0,CLARENCE J. BROWN,REPUBLICAN,REPUBLICAN,0,306410,52071,16.99389706602265,0
1982,HI,gen,0,E. FLOYD BERNIER-NACHTWEY,INDEPENDENT,OTHER,0,306410,8953,2.9219020266962565,0
1982,HI,gen,0,SPARK MATSUNAGA,DEMOCRAT,DEMOCRAT,0,306410,245386,80.08420090728109,1
1982,IN,gen,0,FLOYD J. FITHIAN,DEMOCRAT,DEMOCRAT,0,1817287,828400,45.584434379379815,0
1982,IN,gen,0,RAYMOND JAMES,AMERICAN,OTHER,0,1817287,10586,0.5825166855868116,0
1982,IN,gen,0,RICHARD G. LUGAR,REPUBLICAN,REPUBLICAN,0,1817287,978301,53.833048935033375,1
1982,ME,gen,0,DAVID F. EMERY,REPUBLICAN,REPUBLICAN,0,459715,179882,39.129025591942835,0
1982,ME,gen,0,GEORGE J. MITCHELL,DEMOCRAT,DEMOCRAT,0,459715,279819,60.86792904299403,1
1982,MD,gen,0,LAWRENCE J. HOGAN,REPUBLICAN,REPUBLICAN,0,1114690,407334,36.542357067884346,0
1982,MD,gen,0,PAUL S. SARBANES,DEMOCRAT,DEMOCRAT,0,1114690,707356,63.457642932115654,1
1982,MA,gen,0,EDWARD M. KENNEDY,DEMOCRAT,DEMOCRAT,0,2050769,1247084,60.81055447980733,1
1982,MA,gen,0,HOWARD S. KATZ,LIBERTARIAN,LIBERTARIAN,0,2050769,18878,0.920532736744119,0
1982,MA,gen,0,RAY SHAMIE,REPUBLICAN,REPUBLICAN,0,2050769,784602,38.25891653326143,0
1982,MI,gen,0,BETTE ERWIN,LIBERTARIAN,LIBERTARIAN,0,2994334,19131,0.6389066817529374,0
1982,MI,gen,0,DANIEL ELLER,AMERICAN INDEPENDENT,OTHER,0,2994334,12660,0.42279852548179325,0
1982,MI,gen,0,"DONALD W. RIEGLE, JR.",DEMOCRAT,DEMOCRAT,0,2994334,1728793,57.73547640309998,1
1982,MI,gen,0,HELEN HALYARD,WORKERS LEAGUE,OTHER,0,2994334,6085,0.20321714277699146,0
1982,MI,gen,0,PHILIP E. RUPPE,REPUBLICAN,REPUBLICAN,0,2994334,1223288,40.85342516900252,0
1982,MI,gen,0,STEVE BEUMER,SOCIALIST WORKERS,OTHER,0,2994334,4335,0.14477342874909746,0
1982,MN,gen,0,BILL ONASCH,SOCIALIST WORKERS,OTHER,0,1804675,5897,0.3267624364497763,0
1982,MN,gen,0,DAVE DURENBERGER,REPUBLICAN,REPUBLICAN,0,1804675,949207,52.597115824178864,1
1982,MN,gen,0,FRED G. HEWITT,LIBERTARIAN,LIBERTARIAN,0,1804675,5870,0.32526632219097623,0
1982,MN,gen,0,JEFFREY M. MILLER,NEW UNION,OTHER,0,1804675,3300,0.18285840940889636,0
1982,MN,gen,0,MARK DAYTON,DEMOCRAT,DEMOCRAT,0,1804675,840401,46.56799700777148,0
1982,MS,gen,0,HALEY BARBOUR,REPUBLICAN,REPUBLICAN,0,645026,230927,35.80119251006936,0
1982,MS,gen,0,JOHN C. STENNIS,DEMOCRAT,DEMOCRAT,0,645026,414099,64.19880748993064,1
1982,MO,gen,0,HARRIETT WOODS,DEMOCRAT,DEMOCRAT,0,1543521,758629,49.1492503179419,0
1982,MO,gen,0,JOHN C. DANFORTH,REPUBLICAN,REPUBLICAN,0,1543521,784876,50.849713091043135,1
1982,MT,gen,0,JOHN MELCHER,DEMOCRAT,DEMOCRAT,0,321062,174861,54.463312382032136,1
1982,MT,gen,0,LARRY DODGE,LIBERTARIAN,LIBERTARIAN,0,321062,12412,3.865919978072771,0
1982,MT,gen,0,LARRY WILLIAMS,REPUBLICAN,REPUBLICAN,0,321062,133789,41.6707676398951,0
1982,NE,gen,0,EDWARD ZORINSKY,DEMOCRAT,DEMOCRAT,0,545647,363350,66.59067125815776,1
1982,NE,gen,0,JIM KECK,REPUBLICAN,REPUBLICAN,0,545647,155760,28.54592804505477,0
1982,NE,gen,0,VIRGINIA WALSH,NOMINATED BY PETITION,OTHER,0,545647,26443,4.84617344180395,0
1982,NV,gen,0,CHIC HECHT,REPUBLICAN,REPUBLICAN,0,235097,120377,51.203120414126936,1
1982,NV,gen,0,HOWARD CANNON,DEMOCRAT,DEMOCRAT,0,235097,114720,48.796879585873064,0
1982,NJ,gen,0,CLAIRE MORIARTY,SOCIALIST WORKERS,OTHER,0,2193945,3726,0.16983105775213145,0
1982,NJ,gen,0,FRANK R. LAUTENBERG,DEMOCRAT,DEMOCRAT,0,2193945,1117549,50.93787674713815,1
1982,NJ,gen,0,HENRY KOCH,LIBERTARIAN,LIBERTARIAN,0,2193945,9934,0.4527916606842925,0
1982,NJ,gen,0,JULIUS LEVIN,SOCIALIST LABOR,OTHER,0,2193945,5580,0.25433636668193593,0
1982,NJ,gen,0,MARTIN E. WENDELKEN,INDEPENDENT,OTHER,0,2193945,4745,0.2162770716677036,0
1982,NJ,gen,0,MILLICENT FENWICK,REPUBLICAN,REPUBLICAN,0,2193945,1047626,47.75078682464692,0
1982,NJ,gen,0,ROBERT T. BASTIEN,GRASSROOTS,OTHER,0,2193945,2955,0.1346888823557564,0
1982,NJ,gen,0,ROSE ZEIDWERG MONYEK,REPEAL TF807 (HR4277-79),OTHER,0,2193945,1830,0.08341138907310804,0
1982,NM,gen,0,HARRISON H. SCHMITT,REPUBLICAN,REPUBLICAN,0,404810,187128,46.22613077740174,0
1982,NM,gen,0,JEFF BINGAMAN,DEMOCRAT,DEMOCRAT,0,404810,217682,53.77386922259826,1
1982,NY,gen,0,DANIEL P. MOYNIHAN,DEMOCRAT,DEMOCRAT,0,4967729,3089871,62.198863907431345,1
1982,NY,gen,0,DANIEL P. MOYNIHAN,LIBERAL,OTHER,0,4967729,142275,2.8639847302459533,0
1982,NY,gen,0,FLORENCE M. SULLIVAN,CONSERVATIVE,OTHER,0,4967729,175650,3.5358208952219417,0
1982,NY,gen,0,FLORENCE M. SULLIVAN,REPUBLICAN,REPUBLICAN,0,4967729,1415749,28.49891771471431,0
1982,NY,gen,0,FLORENCE M. SULLIVAN,RIGHT TO LIFE,OTHER,0,4967729,105367,2.1210295489146045,0
1982,NY,gen,0,JAMES J. MCKEOWN,FREE LIBERTARIAN,OTHER,0,4967729,23379,0.47061745920520226,0
1982,NY,gen,0,STEVEN WATTENMAKER,SOCIALIST WORKERS,OTHER,0,4967729,15206,0.3060956022359513,0
1982,ND,gen,0,ANNA B. BOURGOIS,"GOD, FAMILY, AND COUNTRY",OTHER,0,262465,8288,3.157754367248967,0
1982,ND,gen,0,GENE KNORR,REPUBLICAN,REPUBLICAN,0,262465,89304,34.02510810965271,0
1982,ND,gen,0,QUENTIN N. BURDICK,DEMOCRAT,DEMOCRAT,0,262465,164873,62.817137523098324,1
1982,OH,gen,0,ALICIA MEREL,INDEPENDENT,OTHER,0,3395463,38803,1.1427896578463672,0
1982,OH,gen,0,HOWARD M. METZENBAUM,DEMOCRAT,DEMOCRAT,0,3395463,1923767,56.65698610174813,1
1982,OH,gen,0,PAUL E. PFEIFER,REPUBLICAN,REPUBLICAN,0,3395463,1396790,41.136952456851986,0
1982,OH,gen,0,PHILIP HERZING,LIBERTARIAN,LIBERTARIAN,0,3395463,36103,1.0632717835535241,0
1982,PA,gen,0,BARBARA I. KARKUTT,LIBERTARIAN,LIBERTARIAN,0,3604108,19244,0.5339462635414921,0
1982,PA,gen,0,CYRIL H. WECHT,DEMOCRAT,DEMOCRAT,0,3604108,1412965,39.20429132534319,0
1982,PA,gen,0,JOHN HEINZ,REPUBLICAN,REPUBLICAN,0,3604108,2136418,59.27730245597523,1
1982,PA,gen,0,KIPP MIRIAM DAWSON,SOCIALIST WORKERS,OTHER,0,3604108,18951,0.5258166514432975,0
1982,PA,gen,0,LIANE NORMAN,CONSUMER,OTHER,0,3604108,16530,0.4586433036967816,0
1982,RI,gen,0,JOHN H. CHAFEE,REPUBLICAN,REPUBLICAN,0,342778,175495,51.19785983931291,1
1982,RI,gen,0,JULIUS C. MICHAELSON,DEMOCRAT,DEMOCRAT,0,342778,167283,48.80214016068709,0
1982,TN,gen,0,JIM SASSER,DEMOCRAT,DEMOCRAT,0,1259785,780113,61.924296606166926,1
1982,TN,gen,0,ROBIN BEARD,REPUBLICAN,REPUBLICAN,0,1259785,479642,38.073322035109165,0
1982,TX,gen,0,JIM COLLINS,REPUBLICAN,REPUBLICAN,0,3103167,1256759,40.49923835874769,0
1982,TX,gen,0,JOHN E. FORD,LIBERTARIAN,LIBERTARIAN,0,3103167,23494,0.7570975071596211,0
1982,TX,gen,0,LINEAUS HOOPER LORETTE,CITIZENS,OTHER,0,3103167,4564,0.1470755521697672,0
1982,TX,gen,0,LLOYD BENTSEN,DEMOCRAT,DEMOCRAT,0,3103167,1818223,58.59249598877534,1
1982,UT,gen,0,GEORGE MERCIER,LIBERTARIAN,LIBERTARIAN,0,530802,1035,0.19498796161280477,0
1982,UT,gen,0,LAWRENCE R. KAUFFMAN,AMERICAN,OTHER,0,530802,953,0.17953964001642797,0
1982,UT,gen,0,ORRIN G. HATCH,REPUBLICAN,REPUBLICAN,0,530802,309332,58.27634409817597,1
1982,UT,gen,0,TED WILSON,DEMOCRAT,DEMOCRAT,0,530802,219482,41.3491283001948,0
1982,VT,gen,0,BO ADLERBERT,LIBERTARIAN,LIBERTARIAN,0,168002,892,0.5309460601659504,0
1982,VT,gen,0,ION LASKARIS,CITIZENS,OTHER,0,168002,897,0.5339222152117237,0
1982,VT,gen,0,JAMES A. GUEST,DEMOCRAT,DEMOCRAT,0,168002,79340,47.22562826633016,0
1982,VT,gen,0,JERRY LEVY,LIBERTY UNION,OTHER,0,168002,774,0.4607088010857014,0
1982,VT,gen,0,MICHAEL EDWARD HACKETT,INDEPENDENT,OTHER,0,168002,1463,0.8708229663932572,0
1982,VT,gen,0,ROBERT T. STAFFORD,REPUBLICAN,REPUBLICAN,0,168002,84449,50.26666349210128,1
1982,VA,gen,0,"PAUL S. TRIBLE, JR.",REPUBLICAN,REPUBLICAN,0,1415622,724571,51.18393186881809,1
1982,VA,gen,0,RICHARD J. (DICK) DAVIS,DEMOCRAT,DEMOCRAT,0,1415622,690839,48.801092382005926,0
1982,WA,gen,0,DOUG JEWETT,REPUBLICAN,REPUBLICAN,0,1368476,332273,24.280513505534625,0
1982,WA,gen,0,HENRY M. JACKSON,DEMOCRAT,DEMOCRAT,0,1368476,943655,68.9566349720419,1
1982,WA,gen,0,JESSE CHIANG,INDEPENDENT,OTHER,0,1368476,20251,1.479821348711998,0
1982,WA,gen,0,KING LYSEN,INDEPENDENT,OTHER,0,1368476,72297,5.283030173711486,0
1982,WV,gen,0,CLEVE BENEDICT,REPUBLICAN,REPUBLICAN,0,565314,173910,30.76343412687462,0
1982,WV,gen,0,ROBERT C. BYRD,DEMOCRAT,DEMOCRAT,0,565314,387170,68.48760158071443,1
1982,WV,gen,0,WILLIAM B. HOVLAND,SOCIALIST WORKERS,OTHER,0,565314,4234,0.7489642924109433,0
1982,WI,gen,0,GEORGE LILJENFELDT,LIBERTARIAN,LIBERTARIAN,0,1544883,7947,0.5144078871992248,0
1982,WI,gen,0,SANFORD G. KNAPP,CONSTITUTION,OTHER,0,1544883,4463,0.2888891909613867,0
1982,WI,gen,0,SCOTT MCCALLUM,REPUBLICAN,REPUBLICAN,0,1544883,527355,34.13559473435853,0
1982,WI,gen,0,WILLIAM OSBORNE HART,LABOR AND FARM,OTHER,0,1544883,21807,1.411563205757329,0
1982,WI,gen,0,WILLIAM PROXMIRE,DEMOCRAT,DEMOCRAT,0,1544883,983311,63.64954498172354,1
1982,WY,gen,0,MALCOLM WALLOP,REPUBLICAN,REPUBLICAN,0,167191,94725,56.65675783983588,1
1982,WY,gen,0,RODGER MCDANIEL,DEMOCRAT,DEMOCRAT,0,167191,72466,43.343242160164124,0
1984,AL,gen,0,ALBERT LEE SMITH,REPUBLICAN,REPUBLICAN,0,1371234,498508,36.35469948965676,0
1984,AL,gen,0,HOWELL HEFLIN,DEMOCRAT,DEMOCRAT,0,1371234,860535,62.75624729258463,1
1984,AL,gen,0,S. D. (YANA) DAVIS,LIBERTARIAN,LIBERTARIAN,0,1371234,12191,0.8890532177586029,0
1984,AK,gen,0,JOHN E. HAVELOCK,DEMOCRAT,DEMOCRAT,0,206438,58804,28.485065734021838,0
1984,AK,gen,0,TED STEVENS,REPUBLICAN,REPUBLICAN,0,206438,146919,71.16858330346157,1
1984,AR,gen,0,DAVID PRYOR,DEMOCRAT,DEMOCRAT,0,875956,502341,57.34774349396545,1
1984,AR,gen,0,ED BETHUNE,REPUBLICAN,REPUBLICAN,0,875956,373615,42.65225650603455,0
1984,CO,gen,0,CRAIG GREEN,LIBERTARIAN,LIBERTARIAN,0,1297809,11077,0.8535154248429467,0
1984,CO,gen,0,DAVID MARTIN,SOCIALIST WORKERS,OTHER,0,1297809,2208,0.17013289320693567,0
1984,CO,gen,0,EARL HIGGERSON,PROHIBITION,OTHER,0,1297809,1376,0.10602484649127877,0
1984,CO,gen,0,NANCY DICK,DEMOCRAT,DEMOCRAT,0,1297809,449327,34.62196671467065,0
1984,CO,gen,0,"WILLIAM L. ""BILL"" ARMSTRONG",REPUBLICAN,REPUBLICAN,0,1297809,833821,64.24836012078819,1
1984,DE,gen,0,JOHN M. BURRIS,REPUBLICAN,REPUBLICAN,0,245932,98101,39.88948164533286,0
1984,DE,gen,0,JOSEPH R. BIDEN JR.,DEMOCRAT,DEMOCRAT,0,245932,147831,60.11051835466714,1
1984,GA,gen,0,MIKE HICKS,REPUBLICAN,REPUBLICAN,0,1681344,337196,20.055146359103194,0
1984,GA,gen,0,SAM NUNN,DEMOCRAT,DEMOCRAT,0,1681344,1344104,79.942236686841,1
1984,ID,gen,0,DONALD B. BILLINGS,LIBERTARIAN,LIBERTARIAN,0,406168,7384,1.8179669496366033,0
1984,ID,gen,0,JAMES A. MCCLURE,REPUBLICAN,REPUBLICAN,0,406168,293193,72.18515491126824,1
1984,ID,gen,0,PETER M. BUSCH,DEMOCRAT,DEMOCRAT,0,406168,105591,25.996878139095152,0
1984,IL,gen,0,CHARLES H. PERCY,REPUBLICAN,REPUBLICAN,0,4787335,2308039,48.21135349834511,0
1984,IL,gen,0,ISHMAEL FLORY,COMMUNIST,OTHER,0,4787335,4802,0.10030632909541529,0
1984,IL,gen,0,MARJORIE H. PRIES,CITIZENS,OTHER,0,4787335,12366,0.2583065526018129,0
1984,IL,gen,0,NELSON GONZALEZ,SOCIALIST WORKERS,OTHER,0,4787335,4913,0.10262494686500946,0
1984,IL,gen,0,PAUL SIMON,DEMOCRAT,DEMOCRAT,0,4787335,2397165,50.07305734819059,1
1984,IL,gen,0,STEVEN I. GIVOT,LIBERTARIAN,LIBERTARIAN,0,4787335,59777,1.24864877849576,0
1984,IA,gen,0,GARRY DE YOUNG,INDEPENDENT,OTHER,0,1292700,11014,0.8520151620638973,0
1984,IA,gen,0,ROGER W. JEPSEN,REPUBLICAN,REPUBLICAN,0,1292700,564381,43.65908563471803,0
1984,IA,gen,0,TOM HARKIN,DEMOCRAT,DEMOCRAT,0,1292700,716883,55.45625435135763,1
1984,KS,gen,0,DOUGLAS N. MERRITT,LIBERTARIAN,LIBERTARIAN,0,996729,6755,0.6777168116910414,0
1984,KS,gen,0,FREDA H. STEELE,PROHIBITION,OTHER,0,996729,4610,0.46251287962926735,0
1984,KS,gen,0,JAMES R. MAHER,DEMOCRAT,DEMOCRAT,0,996729,211664,21.23586250625797,0
1984,KS,gen,0,LUCILLE BIEGER,COMMUNIST,OTHER,0,996729,9380,0.9410782670113943,0
